,ADDRESS,SUBURB,PRICE,BEDROOMS,BATHROOMS,GARAGE,LAND_AREA,FLOOR_AREA,BUILD_YEAR,CBD_DIST,NEAREST_STN,NEAREST_STN_DIST,DATE_SOLD,POSTCODE,LATITUDE,LONGITUDE,NEAREST_SCH,NEAREST_SCH_DIST,NEAREST_SCH_RANK,STATION_NUM,NEAREST_CEM_DIST,MEAN_PRICE,DIFFERENCE
1645,3 Aqua Court,Banksia Grove,290000,3,1,2.0,460,99,1996.0,28800,Clarkson Station,7200,2018-04-01,6031,-31.69677,115.81342,JOSEPH BANKS SECONDARY COLLEGE,1.606676335470772,92.0,10.0,12103.843843383744,637053.0504385965,-347053.0504385965
1646,26 Toledo Circuit,Port Kennedy,160000,4,2,2.0,608,169,2005.0,46400,Warnbro Station,4000,2018-04-01,6172,-32.36217896,115.7723376,WARNBRO COMMUNITY HIGH SCHOOL,2.227379265940653,133.0,4.0,9981.526766566352,637053.0504385965,-477053.0504385965
1647,50 Harrison Street,Balcatta,370000,3,1,1.0,244,102,1994.0,7800,Stirling Station,2900,2018-04-01,6021,-31.88535,115.83395,SERVITE COLLEGE,1.9305568832867,65.0,14.0,7629.520780426996,637053.0504385965,-267053.0504385965
1648,5 Boona Court,Karawara,520000,3,1,2.0,576,89,1968.0,6800,Canning Bridge Station,2400,2018-04-01,6152,-32.01065977,115.8814877,CLONTARF ABORIGINAL COLLEGE,1.216889528204547,200.0,18.0,6032.342811480726,637053.0504385965,-117053.05043859652
1649,1 David Street,Mullaloo,780000,5,2,2.0,810,180,1977.0,22100,Edgewater Station,4000,2018-04-01,6027,-31.7818,115.73812,ST MARK'S ANGLICAN COMMUNITY SCHOOL,1.909756021244471,58.0,8.0,4218.459766345762,637053.0504385965,142946.94956140348
1650,124 St Stephens Crescent,Tapping,510000,4,2,2.0,600,223,2004.0,27000,Currambine Station,4400,2018-04-01,6065,-31.71515271,115.79553,JOSEPH BANKS SECONDARY COLLEGE,1.8356588840873247,92.0,12.0,9714.550163021824,637053.0504385965,-127053.05043859652
1651,6 Lind Court,Langford,350000,3,1,1.0,686,91,1974.0,12800,Thornlie Station,1100,2018-04-01,6147,-32.03726,115.95021,LANGFORD ISLAMIC COLLEGE,1.5721017679832558,85.0,8.0,11203.468602320108,637053.0504385965,-287053.0504385965
1652,21 Mozart Mews,Rivervale,440000,4,2,1.0,348,138,2000.0,5900,Vic,1500,2018-04-01,6103,-31.9694132,115.9177403,ST CLARE'S SCHOOL,0.8820270891848719,200.0,8.0,3905.763545256245,637053.0504385965,-197053.05043859652
1653,23 Pearl Road,Cloverdale,718000,2,1,1.0,1237,106,1964.0,8500,Burswood Station,4500,2018-04-01,6105,-31.96294723,115.9479411,BELMONT CITY COLLEGE,1.352087240221982,57.0,14.0,6519.2329411019655,637053.0504385965,80946.94956140348
1654,34 Solander Road,Hillarys,770000,4,2,3.0,683,171,1976.0,19700,Whitfords Station,2900,2018-04-01,6025,-31.80031,115.75163,ST MARK'S ANGLICAN COMMUNITY SCHOOL,0.8523135913888511,58.0,13.0,2361.098956920799,637053.0504385965,132946.94956140348
1655,9 Munday Avenue,Brookdale,290000,4,2,2.0,560,214,2012.0,28200,Armadale Station,2300,2018-04-01,6112,-32.17322383,116.0055254,ARMADALE SENIOR HIGH SCHOOL,1.5439272151334125,166.0,2.0,26881.38507498181,637053.0504385965,-347053.0504385965
1656,9 Tintagel Court,City Beach,1900000,5,3,8.0,1157,295,1991.0,9400,Grant Street Station,5000,2018-04-01,6015,-31.9424,115.76035,JOHN XXIII COLLEGE,3.020168251927165,8.0,10.0,4605.9394606020405,637053.0504385965,1262946.9495614036
1657,6A Korel Place,Coogee,570000,3,2,2.0,578,127,1993.0,20600,Cockburn Central Station,8100,2018-04-01,6166,-32.12223,115.77246,PORT SCHOOL,4.397120350744446,200.0,18.0,8001.561095652512,637053.0504385965,-67053.05043859652
1658,8 Blacksmith Court,Bibra Lake,489000,4,1,2.0,702,126,1991.0,16600,Cockburn Central Station,3400,2018-04-01,6163,-32.10039,115.83749,LAKELAND SENIOR HIGH SCHOOL,1.2485540957858432,141.0,12.0,9458.909554540118,637053.0504385965,-148053.05043859652
1659,5 Calita Pass,Carramar,695000,4,2,3.0,647,226,2009.0,27700,Currambine Station,4600,2018-04-01,6031,-31.70903486,115.7959087,JOSEPH BANKS SECONDARY COLLEGE,1.1542310449144642,92.0,9.0,10390.177545311855,637053.0504385965,57946.94956140348
1660,2 Newtown Grove,Beldon,450000,3,1,,683,148,1985.0,21800,Edgewater Station,996,2018-04-01,6027,-31.77198,115.76811,BELRIDGE SECONDARY COLLEGE,0.4992217885861498,102.0,15.0,3327.569816372068,637053.0504385965,-187053.05043859652
1661,43 Fowey Loop,Mindarie,545000,4,2,2.0,577,190,2001.0,32000,Clarkson Station,2200,2018-04-01,6030,-31.69182,115.71441,YOUTH FUTURES COMMUNITY SCHOOL,0.5210701528028013,200.0,15.0,13491.770391866225,637053.0504385965,-92053.05043859652
1662,261 Lesmurdie Road,Lesmurdie,802500,5,2,4.0,2563,222,1990.0,19100,Madding,8500,2018-04-01,6076,-32.00142,116.05204,ST BRIGID'S COLLEGE,0.5327577909993962,99.0,15.0,12714.720339676524,637053.0504385965,165446.94956140348
1663,12 Letsom Way,Langford,370000,4,1,5.0,692,123,1970.0,12000,Thornlie Station,1900,2018-04-01,6147,-32.03760162,115.9362201,LANGFORD ISLAMIC COLLEGE,0.9445018146769016,85.0,22.0,10501.882138664856,637053.0504385965,-267053.0504385965
1664,19 Willis Terrace,Hammond Park,598000,4,2,2.0,502,189,2012.0,24200,Cockburn Central Station,5000,2018-04-01,6164,-32.1694503,115.8475062,ATWELL COLLEGE,3.2397718622602247,129.0,7.0,15713.804248666946,637053.0504385965,-39053.05043859652
1665,40 Zaragoza Drive,Port Kennedy,339000,4,2,2.0,600,156,2002.0,46600,Warnbro Station,4000,2018-04-01,6172,-32.36218,115.76245,WARNBRO COMMUNITY HIGH SCHOOL,1.8742919258821151,133.0,9.0,9695.413500429517,637053.0504385965,-298053.0504385965
1666,33 Lambertia Crescent,High Wycombe,430000,4,2,,593,202,2002.0,14500,Midland Station,4900,2018-04-01,6057,-31.93494,116.01146,DARLING RANGE SPORTS COLLEGE,4.529703187014848,137.0,6.0,4794.387407812816,637053.0504385965,-207053.05043859652
1667,9a Exley Close,Kardinya,697000,4,2,2.0,400,202,2005.0,12200,Murdoch Station,2300,2018-04-01,6163,-32.05828,115.82765,CORPUS CHRISTI COLLEGE,1.445201387790754,28.0,13.0,6875.609846165593,637053.0504385965,59946.94956140348
1668,69 Toledo Circuit,Port Kennedy,430000,4,2,4.0,737,260,2003.0,46400,Warnbro Station,4000,2018-04-01,6172,-32.36212143,115.7706194,WARNBRO COMMUNITY HIGH SCHOOL,2.135871214688538,133.0,4.0,9920.114562777198,637053.0504385965,-207053.05043859652
1669,8 Hughes Court,Padbury,540000,4,1,2.0,753,139,1974.0,18600,Whitfords Station,1700,2018-04-01,6025,-31.8053,115.7656,DUNCRAIG SENIOR HIGH SCHOOL,1.852661603729442,32.0,12.0,1143.1894799101565,637053.0504385965,-97053.05043859652
1670,44 River View Terrace,Mount Pleasant,1830000,4,3,2.0,1050,342,2004.0,8800,Bull Creek Station,1800,2018-04-01,6153,-32.03062012,115.8507858,AQUINAS COLLEGE,1.1463673026700174,23.0,8.0,8495.885738454384,637053.0504385965,1192946.9495614036
1671,140A Sixth Avenue,Inglewood,512500,3,1,2.0,268,114,1994.0,3900,Mount Lawley Station,1300,2018-04-01,6052,-31.92327,115.88241,PERTH COLLEGE,1.0962182242978369,9.0,12.0,3519.9938370342884,637053.0504385965,-124553.05043859652
1672,54 Cordelia Avenue,Coolbellup,460000,3,1,1.0,728,86,1964.0,15500,Murdoch Station,4800,2018-04-01,6163,-32.08366197,115.8042352,NORTH LAKE SENIOR CAMPUS,1.4423596908808651,200.0,21.0,5830.939885854758,637053.0504385965,-177053.05043859652
1673,23 Mettam Street,Trigg,2000000,4,3,4.0,586,217,1970.0,13400,Warwick Station,5000,2018-04-01,6029,-31.8716584,115.7542074,ST MARY'S ANGLICAN GIRLS' SCHOOL,1.2813452417163391,7.0,7.0,8134.251972163048,637053.0504385965,1362946.9495614036
1674,44 Owston Street,Mosman Park,1850000,4,2,2.0,888,320,,11000,Vic,1800,2018-04-01,6012,-32.01878,115.77262,IONA PRESENTATION COLLEGE,1.2300575366180764,17.0,6.0,4025.120835591439,637053.0504385965,1212946.9495614036
1675,11A Radici Link,Sinagra,321000,3,2,2.0,302,128,2011.0,24000,Joondalup Station,3100,2018-04-01,6065,-31.7420608,115.8000112,WANNEROO SECONDARY COLLEGE,2.26727930982676,131.0,5.0,6919.669266226117,637053.0504385965,-316053.0504385965
1676,27 Maritana Road,Kallaroo,605000,4,2,2.0,683,153,1972.0,20900,Whitfords Station,3200,2018-04-01,6025,-31.78919,115.75024,ST MARK'S ANGLICAN COMMUNITY SCHOOL,1.2468248031593396,58.0,18.0,2817.359943118672,637053.0504385965,-32053.050438596518
1677,3A Barfield Road,Hammond Park,425000,3,2,2.0,284,127,2011.0,23200,Cockburn Central Station,3900,2018-04-01,6164,-32.15991562,115.8532758,ATWELL COLLEGE,2.0491207505357445,129.0,10.0,15168.035035271783,637053.0504385965,-212053.05043859652
1678,2A Colville Street,Waikiki,280000,3,2,2.0,547,140,2000.0,41400,Warnbro Station,1800,2018-04-01,6169,-32.31353,115.7568,SOUTH COAST BAPTIST COLLEGE,0.2140204251373385,54.0,4.0,4434.900707292945,637053.0504385965,-357053.0504385965
1679,7B Lantern Court,Safety Bay,235000,3,1,1.0,457,85,1988.0,40700,Rockingham Station,2600,2018-04-01,6169,-32.30314,115.73841,SAFETY BAY SENIOR HIGH SCHOOL,0.240672899718592,136.0,15.0,2801.5795928052994,637053.0504385965,-402053.0504385965
1680,40 Craignish Loop,Kinross,525000,4,2,2.0,600,146,1998.0,28600,Currambine Station,1300,2018-04-01,6028,-31.71499,115.74349,LAKE JOONDALUP BAPTIST COLLEGE,3.022048793509551,80.0,12.0,10065.534483914107,637053.0504385965,-112053.05043859652
1681,64 Dealy Close,Cannington,265000,3,1,1.0,218,82,1986.0,9300,Queens Park Station,441,2018-04-01,6107,-32.00550269,115.9342216,ST NORBERT COLLEGE,0.5912304778294954,42.0,7.0,7525.178292229178,637053.0504385965,-372053.0504385965
1682,23 Jerrat Mews,Atwell,495000,4,2,2.0,579,165,2000.0,21500,Cockburn Central Station,2400,2018-04-01,6164,-32.14487,115.8685,ATWELL COLLEGE,0.4224278443028805,129.0,11.0,14873.98769894259,637053.0504385965,-142053.05043859652
1683,17 Glen Iris Drive,Jandakot,680000,4,2,2.0,643,245,1996.0,16300,Cockburn Central Station,3000,2018-04-01,6164,-32.0983263,115.8541211,LAKELAND SENIOR HIGH SCHOOL,1.4220189302741406,141.0,0.0,10669.13774963406,637053.0504385965,42946.94956140348
1684,120 Glenroy Court,Hovea,1085000,6,3,4.0,21690,306,2008.0,24500,Midland Station,9900,2018-04-01,6071,-31.8856938,116.1058642,HELENA COLLEGE,2.778903485164369,78.0,0.0,8749.823542066066,637053.0504385965,447946.9495614035
1685,17 Dianella Link,Sinagra,499990,4,2,2.0,603,284,2011.0,24200,Joondalup Station,4000,2018-04-01,6065,-31.73790827,115.8088623,WANNEROO SECONDARY COLLEGE,2.298913119357832,131.0,0.0,7652.030539012132,637053.0504385965,-137063.05043859652
1686,17 Gerovich Way,Spearwood,590000,4,2,2.0,632,178,1999.0,19600,Cockburn Central Station,7400,2018-04-01,6163,-32.11546,115.78092,PORT SCHOOL,3.61848398733183,200.0,13.0,7486.144530795159,637053.0504385965,-47053.05043859652
1687,64 Giles Avenue,Padbury,770000,4,2,2.0,838,193,1975.0,18400,Whitfords Station,1900,2018-04-01,6025,-31.80743,115.76456,DUNCRAIG SENIOR HIGH SCHOOL,1.6283169062693803,32.0,16.0,1342.480495551645,637053.0504385965,132946.94956140348
1688,64 Alfred Road,Claremont,800000,3,2,1.0,562,162,1979.0,7000,Loch Street Station,480,2018-04-01,6010,-31.96925,115.78719,JOHN XXIII COLLEGE,1.062141761621228,8.0,16.0,1336.1166555248742,637053.0504385965,162946.94956140348
1689,18 Parkin Way,Marangaroo,385000,4,2,2.0,537,121,1994.0,14300,Greenwood Station,6400,2018-04-01,6064,-31.82443,115.84982,GIRRAWHEEN SENIOR HIGH SCHOOL,1.5374544401623338,149.0,11.0,7391.985778972497,637053.0504385965,-252053.05043859652
1690,64 Redmond Road,Hamilton Hill,630000,3,2,7.0,809,125,1965.0,15900,Fremantle Station,5400,2018-04-01,6163,-32.08263,115.78988,PORT SCHOOL,1.0948263277068044,200.0,18.0,4743.71788305048,637053.0504385965,-7053.050438596518
1691,8 Baldessin Avenue,Harrisdale,671000,4,2,3.0,608,258,2008.0,19800,Cockburn Central Station,7100,2018-04-01,6112,-32.1181405,115.9331363,CAREY BAPTIST COLLEGE,0.7628877012325468,62.0,11.0,18324.262777622287,637053.0504385965,33946.94956140348
1692,141 The Boulevard,Floreat,2000000,5,3,6.0,988,306,1964.0,7200,Loch Street Station,4400,2018-04-01,6014,-31.9325,115.78641,NEWMAN COLLEGE,1.0387435787451031,44.0,11.0,3930.1120226543776,637053.0504385965,1362946.9495614036
1693,40 Asturian Drive,Henley Brook,735000,4,2,4.0,3240,357,2008.0,20200,East Guildford Station,10400,2018-04-01,6055,-31.80277,115.97931,SWAN VALLEY ANGLICAN COMMUNITY SCHOOL,1.102409346373162,53.0,0.0,10418.33058626056,637053.0504385965,97946.94956140348
1694,21 Abitibi Turn,Joondalup,489100,4,2,2.0,732,163,1990.0,27500,Currambine Station,309,2018-04-01,6027,-31.72267,115.75243,LAKE JOONDALUP BAPTIST COLLEGE,1.8534469468841963,80.0,9.0,9007.071506820988,637053.0504385965,-147953.05043859652
1695,5 Jutland Way,The Vines,435000,4,2,4.0,491,185,2011.0,27100,Midland Station,15800,2018-04-01,6069,-31.75051412,116.0192875,HOLY CROSS COLLEGE,4.978916354936934,98.0,5.0,15726.199513842785,637053.0504385965,-202053.05043859652
1696,65 Catspaw Avenue,Beeliar,520000,4,2,2.0,507,216,,20100,Cockburn Central Station,4300,2018-04-01,6164,-32.12858424,115.8125909,DIVINE MERCY COLLEGE,1.2617228043758428,200.0,5.0,10112.042619574722,637053.0504385965,-117053.05043859652
1697,64 St Catharines Promenade,Champion Lakes,460000,3,2,2.0,416,187,2008.0,22100,Kelmscott Station,2100,2018-04-01,6111,-32.11534502,115.9914329,JOHN WOLLASTON ANGLICAN COMMUNITY SCHOOL,1.944954483831332,40.0,8.0,20591.06804547804,637053.0504385965,-177053.05043859652
1698,65 Basildon Road,Lesmurdie,840000,5,3,3.0,2245,545,1972.0,17500,Madding,6700,2018-04-01,6076,-32.00708,116.03285,MAZENOD COLLEGE,0.5668282007758211,25.0,5.0,12942.009806918008,637053.0504385965,202946.94956140348
1699,50 Swan Road,High Wycombe,200000,3,1,1.0,871,95,1970.0,14100,Midland Station,5600,2018-04-01,6057,-31.94192,116.00738,DARLING RANGE SPORTS COLLEGE,3.7673037298021272,137.0,9.0,5596.385782145558,637053.0504385965,-437053.0504385965
1700,44 Hollins Bend,Madeley,415000,3,2,2.0,265,120,2005.0,16100,Greenwood Station,3700,2018-04-01,6065,-31.81099667,115.8215845,THE MONTESSORI SCHOOL,1.31285905227676,200.0,12.0,4393.204566789018,637053.0504385965,-222053.05043859652
1701,15 Northecut Rise,Parmelia,410000,4,2,2.0,655,229,2011.0,32900,Kwinana Station,1600,2018-04-01,6167,-32.24665,115.83207,THE KING'S COLLEGE,1.0848578401223967,200.0,13.0,9761.887914967823,637053.0504385965,-227053.05043859652
1702,23 Heath Street,Singleton,530000,4,3,2.0,820,192,1979.0,56700,Mandurah Station,8300,2018-04-01,6175,-32.45312,115.75214,MANDURAH BAPTIST COLLEGE,2.8998718370234475,109.0,0.0,19527.066924098937,637053.0504385965,-107053.05043859652
1703,92 Anglesey Drive,Kardinya,650000,4,2,4.0,696,192,1984.0,14300,Murdoch Station,3800,2018-04-01,6163,-32.07439,115.81105,NORTH LAKE SENIOR CAMPUS,0.2724700888267357,200.0,12.0,5840.981093366759,637053.0504385965,12946.949561403482
1704,99 Brandon Street,Kensington,1140000,4,2,2.0,736,209,2000.0,4100,Carlisle Station,2700,2018-04-01,6151,-31.98299,115.88243,KENT STREET SENIOR HIGH SCHOOL,1.0112696596644986,93.0,17.0,2967.02510950333,637053.0504385965,502946.9495614035
1705,3 Turnberry Way,The Vines,550000,4,2,2.0,696,211,2007.0,27100,Midland Station,15900,2018-04-01,6069,-31.74933493,116.0167339,HOLY CROSS COLLEGE,4.842305900463575,98.0,4.0,15850.715166303082,637053.0504385965,-87053.05043859652
1706,27 Kooya Way,Wattle Grove,457000,3,2,2.0,310,133,2011.0,13200,Madding,5400,2018-04-01,6107,-32.0011256,115.9863589,REHOBOTH CHRISTIAN COLLEGE,3.4838280367336,112.0,16.0,11257.04628235618,637053.0504385965,-180053.05043859652
1707,15 Lunata Street,Dayton,306000,3,2,2.0,210,109,2013.0,14600,Guildford Station,4400,2018-04-01,6055,-31.85898275,115.9680201,KIARA COLLEGE,3.726900983053373,200.0,4.0,4505.710926844736,637053.0504385965,-331053.0504385965
1708,33 Nobilis Street,Beeliar,620000,4,2,2.0,452,197,,20700,Cockburn Central Station,4700,2018-04-01,6164,-32.13169103,115.8100908,DIVINE MERCY COLLEGE,1.6200297890490316,200.0,11.0,10284.735417576709,637053.0504385965,-17053.050438596518
1709,2A Rivett Way,Brentwood,580000,3,2,2.0,434,119,1995.0,10200,Bull Creek Station,482,2018-04-01,6153,-32.04341,115.85131,ALL SAINTS' COLLEGE,1.627563716472101,21.0,25.0,9115.887045878537,637053.0504385965,-57053.05043859652
1710,9 Hawick Court,Warwick,550000,4,2,2.0,934,225,,13500,Warwick Station,415,2018-04-01,6024,-31.84230006,115.7996023,WARWICK SENIOR HIGH SCHOOL,1.5489026163180568,138.0,18.0,5078.391349822537,637053.0504385965,-87053.05043859652
1711,115 Aurora Drive,Atwell,686500,4,2,3.0,635,242,,22700,Cockburn Central Station,3500,2018-04-01,6164,-32.15600925,115.8674241,ATWELL COLLEGE,1.375670462693226,129.0,8.0,15692.058438483458,637053.0504385965,49446.94956140348
1712,4 Nuytsia Avenue,Sorrento,815000,3,2,8.0,792,150,,16200,Greenwood Station,2700,2018-04-01,6020,-31.83265428,115.7602689,DUNCRAIG SENIOR HIGH SCHOOL,1.36016359391357,32.0,19.0,3840.9190269825385,637053.0504385965,177946.94956140348
1713,11 John Street,Darlington,425000,2,1,,2759,90,1950.0,21400,Midland Station,8100,2018-04-01,6070,-31.91635,116.08174,TREETOPS MONTESSORI SCHOOL,0.8183582394231002,200.0,8.0,6996.119914127246,637053.0504385965,-212053.05043859652
1714,7A Kirkstone Place,Balga,340000,3,2,2.0,247,112,2012.0,11200,Warwick Station,4200,2018-04-01,6061,-31.85251393,115.8402538,BALGA SENIOR HIGH SCHOOL,0.6047681670989276,200.0,21.0,8303.480577219541,637053.0504385965,-297053.0504385965
1715,9 Treacy Way,Waterford,1080000,4,2,2.0,577,233,,7800,Canning Bridge Station,3300,2018-04-01,6152,-32.01669673,115.889958,CLONTARF ABORIGINAL COLLEGE,0.3066704367996799,200.0,4.0,6775.460567009562,637053.0504385965,442946.9495614035
1716,18 Pleasant Mews,Marangaroo,368000,3,2,1.0,451,126,1996.0,14600,Greenwood Station,5600,2018-04-01,6064,-31.82143,115.84233,ASHDALE SECONDARY COLLEGE,1.0937086529406947,75.0,13.0,6612.510839680482,637053.0504385965,-269053.0504385965
1717,5 Forrest Road,Padbury,460000,3,1,2.0,708,127,1975.0,19200,Whitfords Station,2400,2018-04-01,6025,-31.80265,115.75674,ST MARK'S ANGLICAN COMMUNITY SCHOOL,1.390267908203592,58.0,5.0,1885.54239475884,637053.0504385965,-177053.05043859652
1718,864 Wanneroo Road,Wanneroo,350000,3,1,1.0,712,120,,22000,Edgewater Station,3100,2018-04-01,6065,-31.75945,115.80782,WANNEROO SECONDARY COLLEGE,0.7134588392379255,131.0,13.0,5484.26431283385,637053.0504385965,-287053.0504385965
1719,5 Garrut Way,Caversham,580000,3,2,2.0,522,235,2013.0,14000,Guildford Station,3700,2018-04-01,6055,-31.86527316,115.9654536,KIARA COLLEGE,3.1710131704914866,200.0,4.0,3838.7566955354087,637053.0504385965,-57053.05043859652
1720,13 Temple Way,Piara Waters,613000,4,2,2.0,603,233,2010.0,19800,Cockburn Central Station,5900,2018-04-01,6112,-32.12239588,115.9212195,CAREY BAPTIST COLLEGE,1.8069013055054608,62.0,13.0,17509.16285727242,637053.0504385965,-24053.050438596518
1721,4 Noonameena Place,Darlington,570000,4,1,,1887,190,1974.0,20300,Midland Station,6900,2018-04-01,6070,-31.91423,116.06851,TREETOPS MONTESSORI SCHOOL,0.8406145655034186,200.0,6.0,5760.333997114777,637053.0504385965,-67053.05043859652
1722,67 Leschenault Loop,Banksia Grove,405500,4,2,2.0,480,215,,29500,Clarkson Station,5600,2018-04-01,6031,-31.69201864,115.7960985,JOSEPH BANKS SECONDARY COLLEGE,0.7417541877293591,92.0,8.0,12260.07950057881,637053.0504385965,-231553.05043859652
1723,121A Odin Road,Innaloo,419000,3,2,2.0,236,103,2010.0,9000,Stirling Station,778,2018-04-01,6018,-31.89029599,115.7981152,BALCATTA SENIOR HIGH SCHOOL,2.1172402278169886,135.0,9.0,8387.410635450138,637053.0504385965,-218053.05043859652
1724,8 Bartley Chase,Aveley,435000,4,2,2.0,357,175,,22700,Midland Station,11700,2018-04-01,6069,-31.78681918,115.9986819,SWAN VALLEY ANGLICAN COMMUNITY SCHOOL,1.5050843371444858,53.0,4.0,11762.934808532153,637053.0504385965,-202053.05043859652
1725,4/44 Morris Road,Innaloo,307500,2,1,1.0,113,68,1998.0,9200,Stirling Station,1300,2018-04-01,6018,-31.89303,115.79157,INTERNATIONAL SCHOOL OF WESTERN AUSTRALIA,1.451087397524425,200.0,22.0,8125.80478391576,637053.0504385965,-329553.0504385965
1726,8 Harewood Place,Marangaroo,370000,3,1,2.0,684,82,1992.0,13600,Warwick Station,5000,2018-04-01,6064,-31.83076,115.84624,GIRRAWHEEN SENIOR HIGH SCHOOL,0.7594011155895483,149.0,15.0,7364.211201938822,637053.0504385965,-267053.0504385965
1727,34 Bayview Terrace,Yangebup,645000,4,2,2.0,488,203,,20000,Cockburn Central Station,5100,2018-04-01,6164,-32.126213,115.804512,DIVINE MERCY COLLEGE,1.9533269286992705,200.0,15.0,9495.00786393886,637053.0504385965,7946.949561403482
1728,89 Murray Road,Bicton,1160000,5,2,2.0,504,214,1992.0,10700,North Fremantle Station,3500,2018-04-01,6157,-32.02788208,115.789538,SANTA MARIA COLLEGE,1.1891276021196016,10.0,15.0,4196.023775665553,637053.0504385965,522946.9495614035
1729,298 Westfield Road,Seville Grove,356000,3,2,2.0,646,130,2010.0,23300,Challis Station,2200,2018-04-01,6112,-32.1295508,115.990487,CECIL ANDREWS COLLEGE,1.3009880472914552,139.0,9.0,21918.33629494974,637053.0504385965,-281053.0504385965
1730,5A Grey Street,Fremantle,1110000,3,2,2.0,279,170,2015.0,15900,Fremantle Station,1200,2018-04-01,6160,-32.06213781,115.7506859,CHRISTIAN BROTHERS' COLLEGE,1.1786439648131533,49.0,18.0,1223.3723318302164,637053.0504385965,472946.9495614035
1731,16 Wooleen Street,Golden Bay,415000,4,2,2.0,941,204,1996.0,54000,Mandurah Station,10900,2018-04-01,6174,-32.42956,115.75893,COMET BAY COLLEGE,1.5769371871633464,35.0,10.0,16989.535393258124,637053.0504385965,-222053.05043859652
1732,66 Swansea Street,East Victoria Park,780000,3,1,2.0,506,104,1925.0,5700,Carlisle Station,601,2018-04-01,6101,-31.98436444,115.9062329,KENT STREET SENIOR HIGH SCHOOL,1.2891374427918527,93.0,22.0,4013.889355034844,637053.0504385965,142946.94956140348
1733,16 Yangebup Road,Yangebup,497500,4,2,2.0,748,158,,20400,Cockburn Central Station,6100,2018-04-01,6164,-32.12652,115.79316,DIVINE MERCY COLLEGE,3.022163593376742,200.0,12.0,9050.293528816968,637053.0504385965,-139553.05043859652
